"","ExperimentName","Group","Gender","List","SubTrial","StimulDS1.CRESP","StimulDS1.RESP","StimulDS1.RT","File","Sub_Age"
"2774","Digit Symbol - Kopie",1,"male","Trial:2",64,"m","m",916,"6_right","37 _ 30"
"2775","Digit Symbol - Kopie",1,"male","Trial:2",65,"m","m",698,"6_right","37 _ 30"
"2776","Digit Symbol - Kopie",1,"male","Trial:2",66,"m","m",784,"1_right","37 _ 30"
"2777","Digit Symbol - Kopie",1,"male","Trial:2",67,"z","z",684,"5_wrong3","37 _ 30"
"2778","Digit Symbol - Kopie",1,"male","Trial:2",68,"z","z",724,"4_wrong1","37 _ 30"
"2779","Digit Symbol - Kopie",1,"male","Trial:2",69,"m","m",802,"3_right","37 _ 30"
"2780","Digit Symbol - Kopie",1,"male","Trial:2",70,"m","m",997,"8_right","37 _ 30"
"2781","Digit Symbol - Kopie",1,"male","Trial:2",71,"m","m",736,"7_right","37 _ 30"
"2782","Digit Symbol - Kopie",1,"male","Trial:2",72,"m","m",790,"1_right","37 _ 30"
"2783","Digit Symbol - Kopie",1,"male","Trial:2",73,"z","z",1058,"7_wrong5","37 _ 30"
"2784","Digit Symbol - Kopie",1,"male","Trial:2",74,"m","m",851,"8_right","37 _ 30"
"2785","Digit Symbol - Kopie",1,"male","Trial:2",75,"m","z",1028,"1_wrong1","37 _ 30"
"2786","Digit Symbol - Kopie",1,"male","Trial:2",76,"z","z",991,"2_wrong3","37 _ 30"
"2787","Digit Symbol - Kopie",1,"male","Trial:2",77,"m","m",914,"3_right","37 _ 30"
"2788","Digit Symbol - Kopie",1,"male","Trial:2",78,"z","z",713,"2_wrong2","37 _ 30"
"2789","Digit Symbol - Kopie",1,"male","Trial:2",79,"m","m",952,"5_right","37 _ 30"
"2790","Digit Symbol - Kopie",1,"male","Trial:2",80,"m","m",621,"5_right","37 _ 30"
"2791","Digit Symbol - Kopie",1,"male","Trial:2",81,"z","z",759,"2_wrong5","37 _ 30"
"2792","Digit Symbol - Kopie",1,"male","Trial:2",82,"z","z",948,"4_wrong2","37 _ 30"
"2793","Digit Symbol - Kopie",1,"male","Trial:2",83,"m","m",706,"2_right","37 _ 30"
"2794","Digit Symbol - Kopie",1,"male","Trial:2",84,"m","m",833,"4_right","37 _ 30"
"2795","Digit Symbol - Kopie",1,"male","Trial:2",85,"m","m",810,"6_right","37 _ 30"
"2796","Digit Symbol - Kopie",1,"male","Trial:2",86,"m","m",901,"4_right","37 _ 30"
"2797","Digit Symbol - Kopie",1,"male","Trial:2",87,"m","m",733,"7_right","37 _ 30"
"2798","Digit Symbol - Kopie",1,"male","Trial:2",88,"m","m",1034,"3_right","37 _ 30"
"2799","Digit Symbol - Kopie",1,"male","Trial:2",89,"m","m",724,"7_right","37 _ 30"
"2800","Digit Symbol - Kopie",1,"male","Trial:2",90,"m","m",979,"8_right","37 _ 30"
"2801","Digit Symbol - Kopie",1,"male","Trial:1",1,"","",NA,"2_right","38 _ 24"
"2802","Digit Symbol - Kopie",1,"male","Trial:1",2,"","",NA,"9_wrong3","38 _ 24"
"2803","Digit Symbol - Kopie",1,"male","Trial:1",3,"","",NA,"5_right","38 _ 24"
"2804","Digit Symbol - Kopie",1,"male","Trial:1",4,"","",NA,"4_wrong2","38 _ 24"
"2805","Digit Symbol - Kopie",1,"male","Trial:1",5,"","",NA,"3_right","38 _ 24"
"2806","Digit Symbol - Kopie",1,"male","Trial:1",6,"","",NA,"1_right","38 _ 24"
"2807","Digit Symbol - Kopie",1,"male","Trial:1",7,"","",NA,"4_right","38 _ 24"
"2808","Digit Symbol - Kopie",1,"male","Trial:1",8,"","",NA,"6_wrong1","38 _ 24"
"2809","Digit Symbol - Kopie",1,"male","Trial:1",9,"","",NA,"8_wrong1","38 _ 24"
"2810","Digit Symbol - Kopie",1,"male","Trial:1",10,"","",NA,"1_wrong1","38 _ 24"
"2811","Digit Symbol - Kopie",1,"male","Trial:2",1,"m","m",1747,"3_right","38 _ 24"
"2812","Digit Symbol - Kopie",1,"male","Trial:2",2,"z","z",1433,"7_wrong3","38 _ 24"
"2813","Digit Symbol - Kopie",1,"male","Trial:2",3,"m","m",1506,"9_right","38 _ 24"
"2814","Digit Symbol - Kopie",1,"male","Trial:2",4,"m","m",1354,"4_right","38 _ 24"
"2815","Digit Symbol - Kopie",1,"male","Trial:2",5,"m","z",1359,"1_right","38 _ 24"
"2816","Digit Symbol - Kopie",1,"male","Trial:2",6,"z","m",1652,"8_wrong5","38 _ 24"
"2817","Digit Symbol - Kopie",1,"male","Trial:2",7,"z","z",2070,"5_wrong3","38 _ 24"
"2818","Digit Symbol - Kopie",1,"male","Trial:2",8,"m","m",1086,"5_right","38 _ 24"
"2819","Digit Symbol - Kopie",1,"male","Trial:2",9,"z","z",1422,"6_wrong3","38 _ 24"
"2820","Digit Symbol - Kopie",1,"male","Trial:2",10,"m","m",977,"1_right","38 _ 24"
"2821","Digit Symbol - Kopie",1,"male","Trial:2",11,"m","m",1165,"6_right","38 _ 24"
"2822","Digit Symbol - Kopie",1,"male","Trial:2",12,"z","z",1234,"5_wrong4","38 _ 24"
"2823","Digit Symbol - Kopie",1,"male","Trial:2",13,"z","m",1196,"1_wrong2","38 _ 24"
"2824","Digit Symbol - Kopie",1,"male","Trial:2",14,"m","m",1318,"5_right","38 _ 24"
"2825","Digit Symbol - Kopie",1,"male","Trial:2",15,"z","z",1453,"2_wrong1","38 _ 24"
"2826","Digit Symbol - Kopie",1,"male","Trial:2",16,"z","z",1526,"4_wrong5","38 _ 24"
"2827","Digit Symbol - Kopie",1,"male","Trial:2",17,"z","z",1757,"5_wrong5","38 _ 24"
"2828","Digit Symbol - Kopie",1,"male","Trial:2",18,"z","z",1138,"4_wrong1","38 _ 24"
"2829","Digit Symbol - Kopie",1,"male","Trial:2",19,"z","z",872,"9_wrong2","38 _ 24"
"2830","Digit Symbol - Kopie",1,"male","Trial:2",20,"m","m",984,"6_right","38 _ 24"
"2831","Digit Symbol - Kopie",1,"male","Trial:2",21,"m","m",772,"2_right","38 _ 24"
"2832","Digit Symbol - Kopie",1,"male","Trial:2",22,"m","m",817,"5_right","38 _ 24"
"2833","Digit Symbol - Kopie",1,"male","Trial:2",23,"z","z",1195,"3_wrong4","38 _ 24"
"2834","Digit Symbol - Kopie",1,"male","Trial:2",24,"z","z",1207,"2_wrong3","38 _ 24"
"2835","Digit Symbol - Kopie",1,"male","Trial:2",25,"m","m",1218,"9_right","38 _ 24"
"2836","Digit Symbol - Kopie",1,"male","Trial:2",26,"z","z",1021,"5_wrong1","38 _ 24"
"2837","Digit Symbol - Kopie",1,"male","Trial:2",27,"m","m",903,"4_right","38 _ 24"
"2838","Digit Symbol - Kopie",1,"male","Trial:2",28,"m","m",718,"4_right","38 _ 24"
"2839","Digit Symbol - Kopie",1,"male","Trial:2",29,"z","z",861,"5_wrong2","38 _ 24"
"2840","Digit Symbol - Kopie",1,"male","Trial:2",30,"z","m",1054,"1_wrong3","38 _ 24"
"2841","Digit Symbol - Kopie",1,"male","Trial:2",31,"m","m",887,"1_right","38 _ 24"
"2842","Digit Symbol - Kopie",1,"male","Trial:2",32,"z","z",927,"7_wrong2","38 _ 24"
"2843","Digit Symbol - Kopie",1,"male","Trial:2",33,"z","z",1061,"4_wrong3","38 _ 24"
"2844","Digit Symbol - Kopie",1,"male","Trial:2",34,"m","m",1238,"8_right","38 _ 24"
"2845","Digit Symbol - Kopie",1,"male","Trial:2",35,"m","m",1000,"1_right","38 _ 24"
"2846","Digit Symbol - Kopie",1,"male","Trial:2",36,"z","m",971,"3_wrong5","38 _ 24"
"2847","Digit Symbol - Kopie",1,"male","Trial:2",37,"z","z",1256,"7_wrong5","38 _ 24"
"2848","Digit Symbol - Kopie",1,"male","Trial:2",38,"z","m",945,"1_wrong5","38 _ 24"
"2849","Digit Symbol - Kopie",1,"male","Trial:2",39,"z","m",1111,"6_wrong5","38 _ 24"
"2850","Digit Symbol - Kopie",1,"male","Trial:2",40,"m","m",1102,"2_right","38 _ 24"
"2851","Digit Symbol - Kopie",1,"male","Trial:2",41,"m","m",1021,"6_right","38 _ 24"
"2852","Digit Symbol - Kopie",1,"male","Trial:2",42,"z","z",807,"3_wrong1","38 _ 24"
"2853","Digit Symbol - Kopie",1,"male","Trial:2",43,"m","m",1122,"7_right","38 _ 24"
"2854","Digit Symbol - Kopie",1,"male","Trial:2",44,"m","m",593,"7_right","38 _ 24"
"2855","Digit Symbol - Kopie",1,"male","Trial:2",45,"m","m",1053,"5_right","38 _ 24"
"2856","Digit Symbol - Kopie",1,"male","Trial:2",46,"z","z",806,"1_wrong4","38 _ 24"
"2857","Digit Symbol - Kopie",1,"male","Trial:2",47,"z","z",929,"2_wrong2","38 _ 24"
"2858","Digit Symbol - Kopie",1,"male","Trial:2",48,"m","m",975,"9_right","38 _ 24"
"2859","Digit Symbol - Kopie",1,"male","Trial:2",49,"m","m",892,"8_right","38 _ 24"
"2860","Digit Symbol - Kopie",1,"male","Trial:2",50,"z","z",971,"6_wrong1","38 _ 24"
"2861","Digit Symbol - Kopie",1,"male","Trial:2",51,"z","z",904,"8_wrong3","38 _ 24"
"2862","Digit Symbol - Kopie",1,"male","Trial:2",52,"m","m",1663,"6_right","38 _ 24"
"2863","Digit Symbol - Kopie",1,"male","Trial:2",53,"z","z",744,"7_wrong4","38 _ 24"
"2864","Digit Symbol - Kopie",1,"male","Trial:2",54,"m","m",998,"7_right","38 _ 24"
"2865","Digit Symbol - Kopie",1,"male","Trial:2",55,"m","m",745,"9_right","38 _ 24"
"2866","Digit Symbol - Kopie",1,"male","Trial:2",56,"m","m",727,"8_right","38 _ 24"
"2867","Digit Symbol - Kopie",1,"male","Trial:2",57,"m","m",813,"7_right","38 _ 24"
"2868","Digit Symbol - Kopie",1,"male","Trial:2",58,"m","m",952,"3_right","38 _ 24"
"2869","Digit Symbol - Kopie",1,"male","Trial:2",59,"m","m",581,"3_right","38 _ 24"
"2870","Digit Symbol - Kopie",1,"male","Trial:2",60,"m","m",673,"6_right","38 _ 24"
"2871","Digit Symbol - Kopie",1,"male","Trial:2",61,"m","m",753,"2_right","38 _ 24"
"2872","Digit Symbol - Kopie",1,"male","Trial:2",62,"z","z",1438,"9_wrong5","38 _ 24"
"2873","Digit Symbol - Kopie",1,"male","Trial:2",63,"m","m",688,"8_right","38 _ 24"
"2874","Digit Symbol - Kopie",1,"male","Trial:2",64,"m","m",1095,"1_wrong1","38 _ 24"
"2875","Digit Symbol - Kopie",1,"male","Trial:2",65,"z","m",855,"9_wrong4","38 _ 24"
"2876","Digit Symbol - Kopie",1,"male","Trial:2",66,"z","z",1080,"3_wrong2","38 _ 24"
"2877","Digit Symbol - Kopie",1,"male","Trial:2",67,"z","z",1112,"7_wrong1","38 _ 24"
"2878","Digit Symbol - Kopie",1,"male","Trial:2",68,"z","z",959,"8_wrong1","38 _ 24"
"2879","Digit Symbol - Kopie",1,"male","Trial:2",69,"z","z",764,"4_wrong2","38 _ 24"
"2880","Digit Symbol - Kopie",1,"male","Trial:2",70,"m","m",833,"3_right","38 _ 24"
"2881","Digit Symbol - Kopie",1,"male","Trial:2",71,"z","z",787,"9_wrong3","38 _ 24"
"2882","Digit Symbol - Kopie",1,"male","Trial:2",72,"z","z",974,"6_wrong2","38 _ 24"
"2883","Digit Symbol - Kopie",1,"male","Trial:2",73,"z","z",1059,"2_wrong4","38 _ 24"
"2884","Digit Symbol - Kopie",1,"male","Trial:2",74,"m","m",836,"1_right","38 _ 24"
"2885","Digit Symbol - Kopie",1,"male","Trial:2",75,"z","z",982,"4_wrong4","38 _ 24"
"2886","Digit Symbol - Kopie",1,"male","Trial:2",76,"z","z",985,"6_wrong4","38 _ 24"
"2887","Digit Symbol - Kopie",1,"male","Trial:2",77,"m","m",1173,"4_right","38 _ 24"
"2888","Digit Symbol - Kopie",1,"male","Trial:2",78,"m","m",730,"7_right","38 _ 24"
"2889","Digit Symbol - Kopie",1,"male","Trial:2",79,"z","z",752,"9_wrong1","38 _ 24"
"2890","Digit Symbol - Kopie",1,"male","Trial:2",80,"m","m",1037,"5_right","38 _ 24"
"2891","Digit Symbol - Kopie",1,"male","Trial:2",81,"m","m",855,"8_right","38 _ 24"
"2892","Digit Symbol - Kopie",1,"male","Trial:2",82,"m","m",1096,"4_right","38 _ 24"
"2893","Digit Symbol - Kopie",1,"male","Trial:2",83,"z","z",880,"8_wrong4","38 _ 24"
"2894","Digit Symbol - Kopie",1,"male","Trial:2",84,"m","m",1464,"9_right","38 _ 24"
"2895","Digit Symbol - Kopie",1,"male","Trial:2",85,"m","m",729,"2_right","38 _ 24"
"2896","Digit Symbol - Kopie",1,"male","Trial:2",86,"z","z",863,"8_wrong2","38 _ 24"
"2897","Digit Symbol - Kopie",1,"male","Trial:2",87,"m","m",760,"2_right","38 _ 24"
"2898","Digit Symbol - Kopie",1,"male","Trial:2",88,"z","z",885,"2_wrong5","38 _ 24"
"2899","Digit Symbol - Kopie",1,"male","Trial:2",89,"z","z",909,"3_wrong3","38 _ 24"
"2900","Digit Symbol - Kopie",1,"male","Trial:2",90,"m","m",804,"3_right","38 _ 24"
"2901","Digit Symbol - Kopie",1,"female","Trial:1",1,"","",NA,"6_wrong1","39 _ 24"
"2902","Digit Symbol - Kopie",1,"female","Trial:1",2,"","",NA,"3_right","39 _ 24"
"2903","Digit Symbol - Kopie",1,"female","Trial:1",3,"","",NA,"5_right","39 _ 24"
"2904","Digit Symbol - Kopie",1,"female","Trial:1",4,"","",NA,"4_right","39 _ 24"
"2905","Digit Symbol - Kopie",1,"female","Trial:1",5,"","",NA,"9_wrong3","39 _ 24"
"2906","Digit Symbol - Kopie",1,"female","Trial:1",6,"","",NA,"2_right","39 _ 24"
"2907","Digit Symbol - Kopie",1,"female","Trial:1",7,"","",NA,"8_wrong1","39 _ 24"
"2908","Digit Symbol - Kopie",1,"female","Trial:1",8,"","",NA,"4_wrong2","39 _ 24"
"2909","Digit Symbol - Kopie",1,"female","Trial:1",9,"","",NA,"1_wrong1","39 _ 24"
"2910","Digit Symbol - Kopie",1,"female","Trial:1",10,"","",NA,"1_right","39 _ 24"
"2911","Digit Symbol - Kopie",1,"female","Trial:2",1,"m","m",1557,"3_right","39 _ 24"
"2912","Digit Symbol - Kopie",1,"female","Trial:2",2,"z","z",1098,"7_wrong3","39 _ 24"
"2913","Digit Symbol - Kopie",1,"female","Trial:2",3,"m","m",873,"4_right","39 _ 24"
"2914","Digit Symbol - Kopie",1,"female","Trial:2",4,"z","z",906,"4_wrong4","39 _ 24"
"2915","Digit Symbol - Kopie",1,"female","Trial:2",5,"m","m",961,"4_right","39 _ 24"
"2916","Digit Symbol - Kopie",1,"female","Trial:2",6,"m","m",838,"2_right","39 _ 24"
"2917","Digit Symbol - Kopie",1,"female","Trial:2",7,"m","m",1016,"9_right","39 _ 24"
"2918","Digit Symbol - Kopie",1,"female","Trial:2",8,"z","z",1114,"4_wrong3","39 _ 24"
"2919","Digit Symbol - Kopie",1,"female","Trial:2",9,"z","z",681,"6_wrong1","39 _ 24"
"2920","Digit Symbol - Kopie",1,"female","Trial:2",10,"z","z",912,"2_wrong2","39 _ 24"
"2921","Digit Symbol - Kopie",1,"female","Trial:2",11,"z","z",943,"8_wrong3","39 _ 24"
"2922","Digit Symbol - Kopie",1,"female","Trial:2",12,"m","m",1053,"1_right","39 _ 24"
"2923","Digit Symbol - Kopie",1,"female","Trial:2",13,"m","m",686,"4_right","39 _ 24"
"2924","Digit Symbol - Kopie",1,"female","Trial:2",14,"m","m",1222,"6_right","39 _ 24"
"2925","Digit Symbol - Kopie",1,"female","Trial:2",15,"z","z",848,"4_wrong1","39 _ 24"
"2926","Digit Symbol - Kopie",1,"female","Trial:2",16,"m","m",753,"8_right","39 _ 24"
"2927","Digit Symbol - Kopie",1,"female","Trial:2",17,"z","z",934,"5_wrong4","39 _ 24"
"2928","Digit Symbol - Kopie",1,"female","Trial:2",18,"m","m",1596,"9_right","39 _ 24"
"2929","Digit Symbol - Kopie",1,"female","Trial:2",19,"z","z",1120,"9_wrong1","39 _ 24"
"2930","Digit Symbol - Kopie",1,"female","Trial:2",20,"m","m",798,"4_right","39 _ 24"
"2931","Digit Symbol - Kopie",1,"female","Trial:2",21,"z","z",785,"1_wrong5","39 _ 24"
"2932","Digit Symbol - Kopie",1,"female","Trial:2",22,"z","z",1333,"2_wrong1","39 _ 24"
"2933","Digit Symbol - Kopie",1,"female","Trial:2",23,"m","m",1403,"5_right","39 _ 24"
"2934","Digit Symbol - Kopie",1,"female","Trial:2",24,"z","z",1038,"7_wrong1","39 _ 24"
"2935","Digit Symbol - Kopie",1,"female","Trial:2",25,"z","z",1080,"9_wrong3","39 _ 24"
"2936","Digit Symbol - Kopie",1,"female","Trial:2",26,"m","m",1281,"6_right","39 _ 24"
"2937","Digit Symbol - Kopie",1,"female","Trial:2",27,"m","m",576,"6_right","39 _ 24"
"2938","Digit Symbol - Kopie",1,"female","Trial:2",28,"z","m",1244,"3_wrong5","39 _ 24"
"2939","Digit Symbol - Kopie",1,"female","Trial:2",29,"m","m",1646,"7_right","39 _ 24"
"2940","Digit Symbol - Kopie",1,"female","Trial:2",30,"z","z",807,"9_wrong5","39 _ 24"
"2941","Digit Symbol - Kopie",1,"female","Trial:2",31,"z","z",994,"8_wrong1","39 _ 24"
"2942","Digit Symbol - Kopie",1,"female","Trial:2",32,"z","z",1118,"4_wrong5","39 _ 24"
"2943","Digit Symbol - Kopie",1,"female","Trial:2",33,"z","z",1101,"9_wrong4","39 _ 24"
"2944","Digit Symbol - Kopie",1,"female","Trial:2",34,"m","m",732,"2_right","39 _ 24"
"2945","Digit Symbol - Kopie",1,"female","Trial:2",35,"z","z",1050,"8_wrong2","39 _ 24"
"2946","Digit Symbol - Kopie",1,"female","Trial:2",36,"z","z",787,"5_wrong3","39 _ 24"
"2947","Digit Symbol - Kopie",1,"female","Trial:2",37,"m","m",806,"6_right","39 _ 24"
"2948","Digit Symbol - Kopie",1,"female","Trial:2",38,"z","z",794,"5_wrong5","39 _ 24"
"2949","Digit Symbol - Kopie",1,"female","Trial:2",39,"m","z",821,"3_right","39 _ 24"
"2950","Digit Symbol - Kopie",1,"female","Trial:2",40,"m","m",1392,"8_right","39 _ 24"
"2951","Digit Symbol - Kopie",1,"female","Trial:2",41,"z","z",1196,"3_wrong2","39 _ 24"
"2952","Digit Symbol - Kopie",1,"female","Trial:2",42,"m","m",751,"2_right","39 _ 24"
"2953","Digit Symbol - Kopie",1,"female","Trial:2",43,"m","z",885,"3_right","39 _ 24"
"2954","Digit Symbol - Kopie",1,"female","Trial:2",44,"m","m",1236,"1_right","39 _ 24"
"2955","Digit Symbol - Kopie",1,"female","Trial:2",45,"z","z",766,"2_wrong5","39 _ 24"
"2956","Digit Symbol - Kopie",1,"female","Trial:2",46,"m","m",867,"7_right","39 _ 24"
"2957","Digit Symbol - Kopie",1,"female","Trial:2",47,"m","m",555,"7_right","39 _ 24"
"2958","Digit Symbol - Kopie",1,"female","Trial:2",48,"m","m",648,"2_right","39 _ 24"
"2959","Digit Symbol - Kopie",1,"female","Trial:2",49,"z","z",809,"5_wrong1","39 _ 24"
"2960","Digit Symbol - Kopie",1,"female","Trial:2",50,"z","m",732,"2_wrong4","39 _ 24"
"2961","Digit Symbol - Kopie",1,"female","Trial:2",51,"m","m",1090,"6_right","39 _ 24"
"2962","Digit Symbol - Kopie",1,"female","Trial:2",52,"m","m",1346,"3_right","39 _ 24"
"2963","Digit Symbol - Kopie",1,"female","Trial:2",53,"z","z",816,"3_wrong3","39 _ 24"
"2964","Digit Symbol - Kopie",1,"female","Trial:2",54,"z","m",914,"5_wrong2","39 _ 24"
"2965","Digit Symbol - Kopie",1,"female","Trial:2",55,"m","m",1681,"9_right","39 _ 24"
"2966","Digit Symbol - Kopie",1,"female","Trial:2",56,"z","z",809,"8_wrong4","39 _ 24"
"2967","Digit Symbol - Kopie",1,"female","Trial:2",57,"m","m",1364,"5_right","39 _ 24"
"2968","Digit Symbol - Kopie",1,"female","Trial:2",58,"m","m",640,"5_right","39 _ 24"
"2969","Digit Symbol - Kopie",1,"female","Trial:2",59,"z","z",842,"6_wrong2","39 _ 24"
"2970","Digit Symbol - Kopie",1,"female","Trial:2",60,"m","m",740,"5_right","39 _ 24"
"2971","Digit Symbol - Kopie",1,"female","Trial:2",61,"m","m",1313,"8_right","39 _ 24"
"2972","Digit Symbol - Kopie",1,"female","Trial:2",62,"m","m",784,"2_right","39 _ 24"
"2973","Digit Symbol - Kopie",1,"female","Trial:2",63,"z","z",787,"6_wrong4","39 _ 24"
"2974","Digit Symbol - Kopie",1,"female","Trial:2",64,"z","z",807,"6_wrong3","39 _ 24"
"2975","Digit Symbol - Kopie",1,"female","Trial:2",65,"z","z",1218,"9_wrong2","39 _ 24"
"2976","Digit Symbol - Kopie",1,"female","Trial:2",66,"m","m",749,"9_right","39 _ 24"
"2977","Digit Symbol - Kopie",1,"female","Trial:2",67,"m","m",1082,"5_right","39 _ 24"
"2978","Digit Symbol - Kopie",1,"female","Trial:2",68,"z","z",770,"2_wrong3","39 _ 24"
"2979","Digit Symbol - Kopie",1,"female","Trial:2",69,"m","m",982,"9_right","39 _ 24"
"2980","Digit Symbol - Kopie",1,"female","Trial:2",70,"z","z",754,"7_wrong2","39 _ 24"
"2981","Digit Symbol - Kopie",1,"female","Trial:2",71,"m","m",679,"7_right","39 _ 24"
"2982","Digit Symbol - Kopie",1,"female","Trial:2",72,"m","m",919,"8_right","39 _ 24"
"2983","Digit Symbol - Kopie",1,"female","Trial:2",73,"m","m",1094,"1_right","39 _ 24"
"2984","Digit Symbol - Kopie",1,"female","Trial:2",74,"z","z",862,"8_wrong5","39 _ 24"
"2985","Digit Symbol - Kopie",1,"female","Trial:2",75,"z","z",815,"1_wrong4","39 _ 24"
"2986","Digit Symbol - Kopie",1,"female","Trial:2",76,"z","z",1017,"7_wrong4","39 _ 24"
"2987","Digit Symbol - Kopie",1,"female","Trial:2",77,"m","z",644,"1_right","39 _ 24"
"2988","Digit Symbol - Kopie",1,"female","Trial:2",78,"z","z",1117,"3_wrong4","39 _ 24"
"2989","Digit Symbol - Kopie",1,"female","Trial:2",79,"z","z",900,"3_wrong1","39 _ 24"
"2990","Digit Symbol - Kopie",1,"female","Trial:2",80,"m","m",859,"3_right","39 _ 24"
"2991","Digit Symbol - Kopie",1,"female","Trial:2",81,"z","z",876,"7_wrong5","39 _ 24"
"2992","Digit Symbol - Kopie",1,"female","Trial:2",82,"m","m",549,"7_right","39 _ 24"
"2993","Digit Symbol - Kopie",1,"female","Trial:2",83,"z","z",1218,"4_wrong2","39 _ 24"
"2994","Digit Symbol - Kopie",1,"female","Trial:2",84,"m","m",812,"4_right","39 _ 24"
"2995","Digit Symbol - Kopie",1,"female","Trial:2",85,"m","m",1223,"1_right","39 _ 24"
"2996","Digit Symbol - Kopie",1,"female","Trial:2",86,"m","m",962,"8_right","39 _ 24"
"2997","Digit Symbol - Kopie",1,"female","Trial:2",87,"z","z",791,"1_wrong2","39 _ 24"
"2998","Digit Symbol - Kopie",1,"female","Trial:2",88,"z","z",1059,"6_wrong5","39 _ 24"
"2999","Digit Symbol - Kopie",1,"female","Trial:2",89,"m","m",732,"1_wrong1","39 _ 24"
"3000","Digit Symbol - Kopie",1,"female","Trial:2",90,"z","z",817,"1_wrong3","39 _ 24"
"3001","Digit Symbol - Kopie",1,"female","Trial:1",1,"","",NA,"6_wrong1","4 _ 25"
"3002","Digit Symbol - Kopie",1,"female","Trial:1",2,"","",NA,"1_right","4 _ 25"
"3003","Digit Symbol - Kopie",1,"female","Trial:1",3,"","",NA,"8_wrong1","4 _ 25"
"3004","Digit Symbol - Kopie",1,"female","Trial:1",4,"","",NA,"1_wrong1","4 _ 25"
"3005","Digit Symbol - Kopie",1,"female","Trial:1",5,"","",NA,"2_right","4 _ 25"
"3006","Digit Symbol - Kopie",1,"female","Trial:1",6,"","",NA,"4_right","4 _ 25"
"3007","Digit Symbol - Kopie",1,"female","Trial:1",7,"","",NA,"4_wrong2","4 _ 25"
"3008","Digit Symbol - Kopie",1,"female","Trial:1",8,"","",NA,"3_right","4 _ 25"
"3009","Digit Symbol - Kopie",1,"female","Trial:1",9,"","",NA,"9_wrong3","4 _ 25"
"3010","Digit Symbol - Kopie",1,"female","Trial:1",10,"","",NA,"5_right","4 _ 25"
"3011","Digit Symbol - Kopie",1,"female","Trial:2",1,"z","z",1101,"6_wrong1","4 _ 25"
"3012","Digit Symbol - Kopie",1,"female","Trial:2",2,"z","z",1052,"5_wrong3","4 _ 25"
"3013","Digit Symbol - Kopie",1,"female","Trial:2",3,"m","z",1037,"1_right","4 _ 25"
"3014","Digit Symbol - Kopie",1,"female","Trial:2",4,"m","m",1375,"5_right","4 _ 25"
"3015","Digit Symbol - Kopie",1,"female","Trial:2",5,"m","m",1307,"8_right","4 _ 25"
"3016","Digit Symbol - Kopie",1,"female","Trial:2",6,"m","m",1162,"6_right","4 _ 25"
"3017","Digit Symbol - Kopie",1,"female","Trial:2",7,"z","z",1184,"7_wrong2","4 _ 25"
"3018","Digit Symbol - Kopie",1,"female","Trial:2",8,"m","m",1276,"3_right","4 _ 25"
"3019","Digit Symbol - Kopie",1,"female","Trial:2",9,"z","z",1164,"2_wrong4","4 _ 25"
"3020","Digit Symbol - Kopie",1,"female","Trial:2",10,"z","z",1217,"5_wrong5","4 _ 25"
"3021","Digit Symbol - Kopie",1,"female","Trial:2",11,"z","z",1283,"7_wrong3","4 _ 25"
"3022","Digit Symbol - Kopie",1,"female","Trial:2",12,"z","z",1363,"3_wrong4","4 _ 25"
"3023","Digit Symbol - Kopie",1,"female","Trial:2",13,"m","m",1040,"4_right","4 _ 25"
"3024","Digit Symbol - Kopie",1,"female","Trial:2",14,"m","m",1041,"1_right","4 _ 25"
"3025","Digit Symbol - Kopie",1,"female","Trial:2",15,"m","m",1243,"6_right","4 _ 25"
"3026","Digit Symbol - Kopie",1,"female","Trial:2",16,"m","m",757,"8_right","4 _ 25"
"3027","Digit Symbol - Kopie",1,"female","Trial:2",17,"z","z",874,"9_wrong5","4 _ 25"
"3028","Digit Symbol - Kopie",1,"female","Trial:2",18,"z","m",1315,"2_wrong5","4 _ 25"
"3029","Digit Symbol - Kopie",1,"female","Trial:2",19,"z","z",1601,"6_wrong5","4 _ 25"
"3030","Digit Symbol - Kopie",1,"female","Trial:2",20,"m","m",1021,"5_right","4 _ 25"
"3031","Digit Symbol - Kopie",1,"female","Trial:2",21,"m","z",1415,"7_right","4 _ 25"
"3032","Digit Symbol - Kopie",1,"female","Trial:2",22,"m","m",626,"7_right","4 _ 25"
"3033","Digit Symbol - Kopie",1,"female","Trial:2",23,"z","z",1084,"3_wrong1","4 _ 25"
"3034","Digit Symbol - Kopie",1,"female","Trial:2",24,"z","z",1652,"8_wrong2","4 _ 25"
"3035","Digit Symbol - Kopie",1,"female","Trial:2",25,"m","m",1333,"9_right","4 _ 25"
"3036","Digit Symbol - Kopie",1,"female","Trial:2",26,"z","z",1523,"8_wrong3","4 _ 25"
"3037","Digit Symbol - Kopie",1,"female","Trial:2",27,"m","m",1242,"4_right","4 _ 25"
"3038","Digit Symbol - Kopie",1,"female","Trial:2",28,"m","m",1052,"8_right","4 _ 25"
"3039","Digit Symbol - Kopie",1,"female","Trial:2",29,"z","z",1245,"4_wrong3","4 _ 25"
"3040","Digit Symbol - Kopie",1,"female","Trial:2",30,"z","z",1374,"1_wrong3","4 _ 25"
"3041","Digit Symbol - Kopie",1,"female","Trial:2",31,"z","z",994,"7_wrong5","4 _ 25"
"3042","Digit Symbol - Kopie",1,"female","Trial:2",32,"z","z",1062,"4_wrong4","4 _ 25"
